Time (s), Cell Name, Value
42.46685, C04, 0.04160011
42.516811, C04, 0.03961027
42.566772, C04, 0.02730548
42.616733, C04, 0.03130072
42.716655, C04, 0.02371824
42.816577, C04, 0.03017801
42.866538, C04, 0.03348649
42.916499, C04, 0.02080584
43.016421, C04, 0.02436513
43.066382, C04, 0.03138071
43.116343, C04, 0.02686751
43.216265, C04, 0.03220308
43.316187, C04, 0.01991373
43.366148, C04, 0.03134698
43.416109, C04, 0.02490968
43.46607, C04, 0.02188736
43.516031, C04, 0.0172466
43.565992, C04, 0.02719766
43.615953, C04, 0.02963287
43.665914, C04, 0.01751995
43.715875, C04, 0.02425909
43.765836, C04, 0.02556688
43.815797, C04, 0.02726585
43.865758, C04, 0.02451879
43.915719, C04, 0.01753926
43.96568, C04, 0.01768422
44.015641, C04, 0.02185744
44.065602, C04, 0.02283108
44.115563, C04, 0.02066183
44.215485, C04, 0.02657616
44.315407, C04, 0.02716869
44.365368, C04, 0.02311313
44.46529, C04, 0.02187985
44.515251, C04, 0.02628839
44.565212, C04, 0.02017045
44.665134, C04, 0.02158803
44.715095, C04, 0.01983398
44.864978, C04, 0.03294104
45.014861, C04, 0.01824003
45.114783, C04, 0.02869305
45.214705, C04, 0.02049035
45.264666, C04, 0.02455151
45.314627, C04, 0.0220803
45.46451, C04, 0.01912898
45.514471, C04, 0.01554072
45.564432, C04, 0.02606314
45.864198, C04, 0.02182138
45.914159, C04, 0.01552635
46.213925, C04, 0.02066535
46.263886, C04, 0.0156011
46.413769, C04, 0.0236367
46.713535, C04, 0.01896107
46.813457, C04, 0.02029639
47.213145, C04, 0.02734166
47.412989, C04, 0.01629436
47.662794, C04, 0.01658165
47.762716, C04, 0.01853022
47.96256, C04, 0.01712853
48.112443, C04, 0.01825902
48.262326, C04, 0.01883852
48.412209, C04, 0.02273415
48.46217, C04, 0.02364427
48.512131, C04, 0.03818959
48.562092, C04, 0.03201833
49.361468, C04, 0.01990618
49.861078, C04, 0.0169328
49.961, C04, 0.01840058
50.260766, C04, 0.01584245
51.45983, C04, 0.01578449
58.45437, C04, 0.02636903
58.504331, C04, 0.02136429
59.003941, C04, 0.02768787
59.053902, C04, 0.0502877
59.103863, C04, 0.03592362
59.153824, C04, 0.03842972
59.203785, C04, 0.0231715
59.503551, C04, 0.01944581
61.901679, C04, 0.02316257
61.95164, C04, 0.01754069
62.101523, C04, 0.02339213
62.151484, C04, 0.03301276
62.201445, C04, 0.04113369
62.251406, C04, 0.04440469
62.301367, C04, 0.04047741
62.351328, C04, 0.04092845
62.401289, C04, 0.03921378
62.45125, C04, 0.0439505
62.501211, C04, 0.04874432
62.551172, C04, 0.03573713
63.000821, C04, 0.01786566
63.500431, C04, 0.04180148
63.550392, C04, 0.049739
63.600353, C04, 0.07653061
63.650314, C04, 0.05726391
63.700275, C04, 0.04598379
63.850158, C04, 0.01591775
63.95008, C04, 0.03790981
64.000041, C04, 0.01655844
64.099963, C04, 0.01798472
64.149924, C04, 0.01957211
64.19988499999999, C04, 0.02280506
64.349768, C04, 0.01715434
64.39972899999999, C04, 0.02048096
64.499651, C04, 0.02250534
64.749456, C04, 0.02079013
64.79941700000001, C04, 0.01788896
64.999261, C04, 0.01980126
65.34898800000001, C04, 0.01750937
65.398949, C04, 0.01557526
65.548832, C04, 0.01881158
65.598793, C04, 0.01822695
65.648754, C04, 0.03211087
65.69871500000001, C04, 0.06163916
65.748676, C04, 0.06580481
65.798637, C04, 0.07262149
65.848598, C04, 0.05471894
65.89855900000001, C04, 0.02543718
66.148364, C04, 0.02127597
66.298247, C04, 0.01862785
66.348208, C04, 0.02104387
66.498091, C04, 0.01864189
66.647974, C04, 0.01767373
66.697935, C04, 0.0159083
66.747896, C04, 0.02523267
66.847818, C04, 0.0187645
67.14758399999999, C04, 0.01794219
67.297467, C04, 0.0274244
67.44735, C04, 0.0243122
67.697155, C04, 0.01880553
67.797077, C04, 0.01613769
67.996921, C04, 0.02141881
68.09684300000001, C04, 0.01944876
68.146804, C04, 0.0169653
68.746336, C04, 0.01561174
69.59567300000001, C04, 0.0166247
69.645634, C04, 0.02223678
70.29512699999999, C04, 0.01650056
70.94462, C04, 0.01704696
72.593333, C04, 0.02413494
74.092163, C04, 0.02294634
74.142124, C04, 0.01922549
74.242046, C04, 0.01810066
74.34196799999999, C04, 0.02468012
74.44189, C04, 0.02703799
74.491851, C04, 0.01766585
74.54181199999999, C04, 0.03290939
74.591773, C04, 0.04298793
74.641734, C04, 0.03528665
74.691695, C04, 0.02049854
74.74165600000001, C04, 0.03910762
74.791617, C04, 0.02901605
74.841578, C04, 0.02714232
75.590993, C04, 0.01590542
76.240486, C04, 0.01791131
76.290447, C04, 0.02909847
76.44033, C04, 0.01588047
76.790057, C04, 0.01944442
83.484831, C04, 0.02206118
86.43253, C04, 0.0168079
86.832218, C04, 0.01905175
86.88217899999999, C04, 0.02040179
87.08202300000001, C04, 0.02864344
87.131984, C04, 0.03398492
87.181945, C04, 0.03673787
87.231906, C04, 0.02815913
87.28186700000001, C04, 0.02411471
92.57773299999999, C04, 0.02537149
97.57383299999999, C04, 0.0211968
97.623794, C04, 0.02152244
97.673755, C04, 0.02623548
97.723716, C04, 0.02646701
97.77367700000001, C04, 0.02294734
97.823638, C04, 0.03057502
97.873599, C04, 0.03263898
97.92355999999999, C04, 0.03534196
97.97352100000001, C04, 0.03985958
98.023482, C04, 0.02200979
98.373209, C04, 0.05212957
98.42317, C04, 0.05336848
98.473131, C04, 0.05693269
98.52309200000001, C04, 0.07043257
98.573053, C04, 0.06162709
98.623014, C04, 0.06318846
98.67297499999999, C04, 0.04136652
98.722936, C04, 0.03500277
98.772897, C04, 0.04885066
98.822858, C04, 0.0442403
98.87281900000001, C04, 0.02081329
99.022702, C04, 0.022461
99.172585, C04, 0.02699873
99.322468, C04, 0.02339283
99.472351, C04, 0.02016041
99.572273, C04, 0.01839107
99.722156, C04, 0.0269317
99.822078, C04, 0.01661706
99.872039, C04, 0.01795214
99.922, C04, 0.01881579
100.021922, C04, 0.02635661
100.171805, C04, 0.01626033
100.221766, C04, 0.01639971
100.321688, C04, 0.01643726
100.471571, C04, 0.01777118
100.671415, C04, 0.02233854
100.771337, C04, 0.02313718
101.171025, C04, 0.01739833
101.320908, C04, 0.0162935
101.720596, C04, 0.02025548
101.92044, C04, 0.01736581
102.270167, C04, 0.02321789
102.519972, C04, 0.01805478
102.769777, C04, 0.02325515
103.219426, C04, 0.01877382
103.369309, C04, 0.05905691
103.41927, C04, 0.05351111
103.469231, C04, 0.04194087
103.519192, C04, 0.05219167
103.569153, C04, 0.05758893
103.619114, C04, 0.04442713
103.669075, C04, 0.03452516
103.719036, C04, 0.03569075
103.818958, C04, 0.02041379
103.968841, C04, 0.01566517
104.218646, C04, 0.0209983
104.268607, C04, 0.01721838
104.368529, C04, 0.04760912
104.41849, C04, 0.06703427
104.468451, C04, 0.06405941
104.518412, C04, 0.06225371
104.568373, C04, 0.06049544
104.618334, C04, 0.06228578
104.668295, C04, 0.08442318
104.718256, C04, 0.05534637
104.768217, C04, 0.06877297
104.818178, C04, 0.06822318
104.868139, C04, 0.02185118
104.9181, C04, 0.0376907
104.968061, C04, 0.03124875
105.067983, C04, 0.03623283
105.117944, C04, 0.03823394
105.167905, C04, 0.05693358
105.217866, C04, 0.02007437
105.267827, C04, 0.02319801
105.317788, C04, 0.01796871
105.367749, C04, 0.03491479
105.41771, C04, 0.02672917
105.467671, C04, 0.0186047
105.517632, C04, 0.03103608
105.567593, C04, 0.01552463
105.667515, C04, 0.02666914
105.717476, C04, 0.03057289
105.767437, C04, 0.03004026
105.817398, C04, 0.0228011
105.867359, C04, 0.02271467
105.967281, C04, 0.02831769
106.017242, C04, 0.02412599
106.117164, C04, 0.03779471
106.217086, C04, 0.02415943
106.317008, C04, 0.03415203
106.366969, C04, 0.02561402
106.466891, C04, 0.0321998
106.566813, C04, 0.03034514
106.666735, C04, 0.02251655
106.716696, C04, 0.02191371
106.816618, C04, 0.02199548
106.866579, C04, 0.02372873
106.966501, C04, 0.02070677
107.016462, C04, 0.02082795
107.066423, C04, 0.02264011
107.166345, C04, 0.01753563
107.266267, C04, 0.0211724
107.41615, C04, 0.04347682
107.566033, C04, 0.02352357
107.615994, C04, 0.01891953
107.665955, C04, 0.02186474
107.815838, C04, 0.01924208
107.865799, C04, 0.02233449
107.91576, C04, 0.0239501
107.965721, C04, 0.02851012
108.015682, C04, 0.06850964
108.065643, C04, 0.06889048
108.115604, C04, 0.03367817
108.165565, C04, 0.02721417
108.365409, C04, 0.01807126
108.41537, C04, 0.01759833
108.515292, C04, 0.01609844
108.565253, C04, 0.02460131
108.665175, C04, 0.02506196
108.815058, C04, 0.02779576
108.865019, C04, 0.02014744
108.964941, C04, 0.02472347
109.114824, C04, 0.03630665
109.164785, C04, 0.01716951
109.264707, C04, 0.01946411
109.41459, C04, 0.02198991
109.714356, C04, 0.01907322
109.814278, C04, 0.01855269
109.9142, C04, 0.01780161
110.064083, C04, 0.01750234
110.213966, C04, 0.0324226
110.513732, C04, 0.03849256
111.113264, C04, 0.01577348
111.163225, C04, 0.02543139
111.363069, C04, 0.03051838
111.41303, C04, 0.05788347
111.462991, C04, 0.01919648
112.262367, C04, 0.02479282
112.562133, C04, 0.01551586
112.712016, C04, 0.01712762
115.160105, C04, 0.0157703
115.509832, C04, 0.01717846
115.609754, C04, 0.02411939
117.708116, C04, 0.01855839
117.758077, C04, 0.01735456
119.606634, C04, 0.01740963
119.656595, C04, 0.03242528
119.706556, C04, 0.01699243
124.302968, C04, 0.0155457
125.601954, C04, 0.01655105
125.90172, C04, 0.01640392
126.251447, C04, 0.03321474
126.301408, C04, 0.03637282
126.701096, C04, 0.0215411
126.751057, C04, 0.02676372
126.801018, C04, 0.02276081
126.850979, C04, 0.01972964
126.90094, C04, 0.03972039
126.950901, C04, 0.04329093
127.000862, C04, 0.03281967
127.050823, C04, 0.03898059
127.100784, C04, 0.03989428
127.300628, C04, 0.02287978
127.40055, C04, 0.01841846
127.650355, C04, 0.01938888
127.700316, C04, 0.02357751
127.750277, C04, 0.0172593
129.39899, C04, 0.01673223
129.698756, C04, 0.0188735
134.694856, C04, 0.01764922
134.744817, C04, 0.01901254
135.943881, C04, 0.02881423
140.790098, C04, 0.02165607
140.840059, C04, 0.01908819
140.89002, C04, 0.01760491
142.039123, C04, 0.01681793
142.089084, C04, 0.03080248
142.139045, C04, 0.0267377
142.189006, C04, 0.03438687
142.338889, C04, 0.01836021
142.38885, C04, 0.02061176
142.438811, C04, 0.01950654
142.938421, C04, 0.01876403
142.988382, C04, 0.03459863
143.038343, C04, 0.03926419
143.088304, C04, 0.05773833
143.138265, C04, 0.04321674
143.188226, C04, 0.04388368
143.38807, C04, 0.01804721
143.487992, C04, 0.01930869
143.787758, C04, 0.01733139
143.88768, C04, 0.01710698
144.437251, C04, 0.01939675
145.036783, C04, 0.01566307
146.235847, C04, 0.01904869
149.183546, C04, 0.01776699
152.530933, C04, 0.03482603
152.580894, C04, 0.02999534
152.630855, C04, 0.02743746
152.680816, C04, 0.0221688
152.730777, C04, 0.01579151
153.729997, C04, 0.02287515
155.178866, C04, 0.01845875
155.278788, C04, 0.04085466
156.727657, C04, 0.02006129
158.726097, C04, 0.01861256
158.776058, C04, 0.01639571
160.574654, C04, 0.01960164
160.624615, C04, 0.02438582
160.824459, C04, 0.01757113
160.87442, C04, 0.02234256
160.924381, C04, 0.025112
160.974342, C04, 0.03880203
161.024303, C04, 0.02262658
161.074264, C04, 0.04229386
161.124225, C04, 0.04752609
161.174186, C04, 0.03849578
161.224147, C04, 0.0447548
161.274108, C04, 0.04128635
161.324069, C04, 0.04138035
161.37403, C04, 0.02079052
161.773718, C04, 0.0356217
161.823679, C04, 0.04083598
161.87364, C04, 0.06734517
161.923601, C04, 0.03969985
161.973562, C04, 0.03569856
162.023523, C04, 0.0358333
162.073484, C04, 0.0503023
162.123445, C04, 0.05408001
162.173406, C04, 0.03388351
162.223367, C04, 0.04030693
162.273328, C04, 0.01976734
162.323289, C04, 0.02214283
162.37325, C04, 0.01996177
162.473172, C04, 0.03011578
162.722977, C04, 0.03187194
162.922821, C04, 0.01682076
162.972782, C04, 0.01701936
163.072704, C04, 0.0240812
163.222587, C04, 0.02001032
163.37247, C04, 0.02420175
163.422431, C04, 0.02310199
163.522353, C04, 0.01552367
163.622275, C04, 0.02076223
163.772158, C04, 0.01902631
163.87208, C04, 0.01820344
163.922041, C04, 0.02428043
164.171846, C04, 0.02058929
164.271768, C04, 0.01742327
164.321729, C04, 0.01904282
164.621495, C04, 0.02691582
165.071144, C04, 0.0259878
165.470832, C04, 0.01630625
165.720637, C04, 0.01608689
165.920481, C04, 0.02174383
166.320169, C04, 0.02016954
172.415411, C04, 0.02845618
172.465372, C04, 0.02535158
172.515333, C04, 0.03337056
172.565294, C04, 0.03503948
172.615255, C04, 0.0309913
172.665216, C04, 0.05557711
172.715177, C04, 0.0187773
174.8635, C04, 0.02122362
174.913461, C04, 0.03040693
174.963422, C04, 0.05390462
175.013383, C04, 0.03838983
175.063344, C04, 0.03866951
177.011823, C04, 0.02127194
177.061784, C04, 0.02156068
177.211667, C04, 0.02263078
177.461472, C04, 0.03408426
177.511433, C04, 0.02126458
177.561394, C04, 0.01688051
177.611355, C04, 0.02233142
177.811199, C04, 0.02396241
177.86116, C04, 0.02058853
177.911121, C04, 0.02949119
177.961082, C04, 0.03158429
178.011043, C04, 0.03559801
178.061004, C04, 0.01837677
178.960302, C04, 0.01603632
179.160146, C04, 0.02207561
179.459912, C04, 0.01626784
180.459132, C04, 0.01560564
181.85804, C04, 0.01983795
181.908001, C04, 0.02180941
187.153906, C04, 0.02077968
199.044624, C04, 0.02208747
199.694117, C04, 0.02523486
199.744078, C04, 0.0376303
201.093025, C04, 0.0229255
208.83698, C04, 0.02288739
208.936902, C04, 0.0189748
209.286629, C04, 0.02934588
209.386551, C04, 0.02246756
215.83152, C04, 0.04325425
229.071185, C04, 0.02147224
229.121146, C04, 0.01701545
229.171107, C04, 0.02472918
229.221068, C04, 0.03290195
229.271029, C04, 0.03362598
229.32099, C04, 0.0366667
229.370951, C04, 0.01658702
229.420912, C04, 0.02314071
229.470873, C04, 0.03313453
232.918182, C04, 0.02056702
243.609836, C04, 0.0238795
244.159407, C04, 0.01905323
244.209368, C04, 0.02403951
245.658237, C04, 0.01566562
246.957223, C04, 0.0358719
247.007184, C04, 0.04271398
247.057145, C04, 0.02981389
247.356911, C04, 0.02693982
247.406872, C04, 0.04769473
247.456833, C04, 0.04868278
247.906482, C04, 0.01697241
248.106326, C04, 0.01575834
249.805, C04, 0.02086584
249.854961, C04, 0.02496167
249.904922, C04, 0.03826226
249.954883, C04, 0.04395747
250.004844, C04, 0.06111172
250.104766, C04, 0.02389628
251.153947, C04, 0.01786232
251.30383, C04, 0.01625341
252.353011, C04, 0.0371742
252.402972, C04, 0.05369496
252.452933, C04, 0.04864104
252.502894, C04, 0.04571345
252.552855, C04, 0.03934854
252.702738, C04, 0.04750073
252.752699, C04, 0.03521296
252.80266, C04, 0.03580919
253.052465, C04, 0.01949438
253.402192, C04, 0.01783785
253.602036, C04, 0.02149808
254.601256, C04, 0.01586033
256.349891, C04, 0.02372195
256.949423, C04, 0.01638567
257.748799, C04, 0.01604147
257.848721, C04, 0.0301227
257.898682, C04, 0.0226465
257.948643, C04, 0.020055
257.998604, C04, 0.03229903
258.048565, C04, 0.03405035
258.098526, C04, 0.05047031
258.148487, C04, 0.05658725
258.198448, C04, 0.04564422
258.248409, C04, 0.05361444
258.29837, C04, 0.06061244
258.348331, C04, 0.04008234
258.398292, C04, 0.04099569
258.498214, C04, 0.02717414
258.598136, C04, 0.01694387
258.648097, C04, 0.02536452
258.847941, C04, 0.0222781
258.947863, C04, 0.02554885
259.147707, C04, 0.02272475
259.197668, C04, 0.02110556
259.247629, C04, 0.0183875
259.29759, C04, 0.02808881
259.347551, C04, 0.01779881
259.397512, C04, 0.0183664
259.447473, C04, 0.02640834
259.597356, C04, 0.02408323
259.697278, C04, 0.01766354
259.7972, C04, 0.01651311
259.897122, C04, 0.01619154
260.096966, C04, 0.01662594
260.396732, C04, 0.01570678
260.446693, C04, 0.01823977
260.546615, C04, 0.01569319
260.646537, C04, 0.01603574
260.746459, C04, 0.01560315
260.79642, C04, 0.01802534
261.196108, C04, 0.01881765
261.495874, C04, 0.01594111
261.745679, C04, 0.01715395
264.143807, C04, 0.02745853
264.193768, C04, 0.02100162
264.443573, C04, 0.02680969
264.493534, C04, 0.02497584
264.543495, C04, 0.04111744
264.593456, C04, 0.04380977
264.643417, C04, 0.05062762
264.693378, C04, 0.03699529
265.492754, C04, 0.02363852
265.942403, C04, 0.01578447
266.142247, C04, 0.01687218
266.891662, C04, 0.02508233
266.991584, C04, 0.01594335
270.688698, C04, 0.0173504
276.78394, C04, 0.0172411
278.032965, C04, 0.0190026
278.082926, C04, 0.0177755
278.132887, C04, 0.02921956
290.972864, C04, 0.02556326
291.022825, C04, 0.02148417
291.072786, C04, 0.02400265
291.122747, C04, 0.0260538
291.172708, C04, 0.04480358
291.222669, C04, 0.029983
291.27263, C04, 0.03457855
291.322591, C04, 0.03739049
291.822201, C04, 0.02372921
291.872162, C04, 0.03808598
291.922123, C04, 0.06370506
291.972084, C04, 0.04516187
292.022045, C04, 0.01863366
292.072006, C04, 0.02258617
292.121967, C04, 0.02639887
292.171928, C04, 0.02333122
292.221889, C04, 0.02554983
292.27185, C04, 0.04488426
292.321811, C04, 0.03921822
292.371772, C04, 0.01920205
292.671538, C04, 0.01832613
292.821421, C04, 0.01560321
292.921343, C04, 0.01683381
293.520875, C04, 0.01669528
293.920563, C04, 0.02005078
294.020485, C04, 0.01685797
294.120407, C04, 0.04885226
294.170368, C04, 0.05067149
294.220329, C04, 0.02682257
294.27029, C04, 0.03710926
294.320251, C04, 0.0598197
294.370212, C04, 0.06265301
294.420173, C04, 0.06086171
294.470134, C04, 0.04078206
294.520095, C04, 0.05012697
294.570056, C04, 0.02863997
294.620017, C04, 0.02371055
294.669978, C04, 0.04422581
294.719939, C04, 0.03236371
294.7699, C04, 0.04353237
294.819861, C04, 0.03476477
294.869822, C04, 0.03448975
295.019705, C04, 0.02273154
295.119627, C04, 0.03123361
295.169588, C04, 0.01608706
295.219549, C04, 0.01984531
295.469354, C04, 0.03237239
295.569276, C04, 0.03636885
295.619237, C04, 0.02302992
295.719159, C04, 0.01817396
295.819081, C04, 0.01591304
295.919003, C04, 0.01821503
296.068886, C04, 0.017113
296.118847, C04, 0.01886991
296.168808, C04, 0.02150479
296.218769, C04, 0.01558784
296.26873, C04, 0.01888382
296.318691, C04, 0.01968601
296.618457, C04, 0.02171299
296.818301, C04, 0.02381483
296.868262, C04, 0.02417147
296.918223, C04, 0.02095205
297.217989, C04, 0.0208078
297.317911, C04, 0.015946
298.067326, C04, 0.02374676
298.367092, C04, 0.02446045
298.716819, C04, 0.01988582
299.616117, C04, 0.02011113
299.716039, C04, 0.01555341
299.965844, C04, 0.0217257
300.565376, C04, 0.02472706
300.615337, C04, 0.0311411
300.665298, C04, 0.04029725
300.715259, C04, 0.03563008
300.865142, C04, 0.02816716
301.664518, C04, 0.01629248
302.563816, C04, 0.0232546
302.613777, C04, 0.02137713
302.713699, C04, 0.02142371
302.76366, C04, 0.02388178
302.813621, C04, 0.02584301
302.863582, C04, 0.0323517
302.913543, C04, 0.01814124
303.063426, C04, 0.02040279
303.463114, C04, 0.01717748
303.662958, C04, 0.02127716
304.212529, C04, 0.01713732
304.26249, C04, 0.02949053
304.312451, C04, 0.02004515
304.562256, C04, 0.0201053
304.712139, C04, 0.01663814
304.961944, C04, 0.01663107
305.811281, C04, 0.01585378
309.408473, C04, 0.02305592
311.656718, C04, 0.01946031
311.706679, C04, 0.02668822
312.206289, C04, 0.01708625
312.25625, C04, 0.02870049
312.306211, C04, 0.0480421
314.304651, C04, 0.01703872
314.454534, C04, 0.02539513
314.504495, C04, 0.04467101
314.554456, C04, 0.0497596
314.604417, C04, 0.03479561
314.654378, C04, 0.03655887
314.704339, C04, 0.04662213
314.7543, C04, 0.03821391
314.804261, C04, 0.03868207
316.602857, C04, 0.02378593
316.652818, C04, 0.03345464
316.702779, C04, 0.05196705
316.75274, C04, 0.02628598
316.802701, C04, 0.04103208
316.852662, C04, 0.05826297
316.902623, C04, 0.03157368
316.952584, C04, 0.02967638
317.002545, C04, 0.03102857
317.052506, C04, 0.03167009
317.102467, C04, 0.02773526
317.202389, C04, 0.01938048
317.25235, C04, 0.02028388
317.302311, C04, 0.01619846
317.402233, C04, 0.01604375
317.452194, C04, 0.02545765
317.552116, C04, 0.01557299
317.75196, C04, 0.02265745
317.801921, C04, 0.02542663
318.451414, C04, 0.01594427
318.551336, C04, 0.026737
318.701219, C04, 0.0202361
318.801141, C04, 0.02046224
318.901063, C04, 0.01735684
319.150868, C04, 0.03859448
319.200829, C04, 0.04440555
319.25079, C04, 0.04827303
319.300751, C04, 0.07283387
319.350712, C04, 0.05145729
319.400673, C04, 0.05048022
319.450634, C04, 0.03484878
319.500595, C04, 0.07801452
319.550556, C04, 0.06640828
319.600517, C04, 0.06505853
319.650478, C04, 0.05857778
319.700439, C04, 0.04743481
319.7504, C04, 0.06431597
319.800361, C04, 0.04955381
319.850322, C04, 0.03333014
319.900283, C04, 0.0253849
319.950244, C04, 0.02663362
